wsid,hr,temp,hmdy,wdsp,gust,gbrd
303,9,24.2,76.0,0.8,1.9,62.52
303,11,21.2,96.0,0.5,1.7,357.444
303,19,29.1,69.0,6.4,13.6,2310.5
303,6,25.0,86.0,1.9,4.2,0.0
303,12,25.1,70.0,2.2,6.5,864.456
303,4,25.3,68.0,3.3,9.1,0.0
303,6,22.0,78.0,2.2,4.7,0.0
303,19,24.3,64.0,3.4,6.9,1376.742
303,5,21.3,92.0,1.7,3.1,0.0
303,19,24.9,70.0,2.1,8.9,570.86
303,23,25.4,66.0,2.9,9.4,0.0
303,21,22.8,68.0,2.3,6.1,26.885
303,18,27.6,68.0,4.4,8.8,1745.646
303,1,18.2,95.0,0.9,1.9,0.0
303,14,22.3,76.0,2.7,7.2,1489.26
303,3,25.5,81.0,2.9,9.4,0.0
303,20,26.9,70.0,5.0,13.3,1140.891
303,0,21.1,87.0,0.4,3.6,0.0
303,8,16.7,95.0,0.7,1.8,0.0
303,1,26.1,79.0,2.4,7.4,0.0
303,16,27.1,47.0,2.8,7.5,3264.82
303,21,23.9,76.0,2.0,7.4,18.325
303,2,19.2,92.0,0.8,1.5,0.0
303,14,29.6,69.0,2.9,6.1,3337.292
303,2,23.6,95.0,0.5,2.2,0.0
303,18,29.6,73.0,2.0,5.9,2267.335
303,1,22.6,82.0,2.3,4.9,0.0
303,23,24.8,87.0,0.8,4.1,0.0
303,12,25.2,71.0,1.9,4.7,435.942
303,4,19.3,95.0,0.9,1.9,0.0
303,19,29.8,59.0,4.0,9.1,1946.418
303,0,21.3,85.0,0.7,3.4,0.0
303,19,25.5,77.0,1.6,5.1,636.29
303,8,18.3,92.0,1.7,3.5,0.0
303,19,28.8,61.0,3.5,8.6,2266.244
303,20,28.9,63.0,4.1,7.9,1368.045
303,22,19.3,88.0,0.5,2.7,0.0
303,17,24.8,72.0,2.3,5.0,2151.545
303,14,26.2,72.0,1.6,3.8,1031.906
303,4,24.4,82.0,3.7,7.6,0.0
303,18,20.8,53.0,3.9,10.4,1274.781
303,11,26.5,73.0,1.7,3.6,1221.718
303,13,28.1,66.0,1.8,5.3,2302.001
303,6,22.6,94.0,0.7,1.1,0.0
303,2,21.8,84.0,0.6,4.0,0.0
303,2,22.2,94.0,1.4,3.1,0.0
303,9,17.0,87.0,1.7,4.7,0.0
303,4,18.5,96.0,1.0,2.3,0.0
303,3,20.8,73.0,1.2,3.8,0.0
303,5,23.6,83.0,2.3,5.1,0.0
303,19,26.9,70.0,4.6,8.7,1045.855
303,21,24.4,68.0,1.3,4.3,8.963
303,17,26.3,48.0,3.1,7.3,2535.157
303,0,20.5,94.0,0.7,2.2,0.0
303,15,29.1,67.0,1.9,4.4,2113.677
303,16,30.7,62.0,3.6,7.6,1449.125
303,7,23.5,73.0,1.7,5.0,0.0
303,9,21.0,95.0,0.7,2.3,17.011
303,18,28.4,64.0,3.0,7.8,1214.812
303,15,31.2,41.0,4.2,8.5,3866.681
303,19,27.8,67.0,2.7,6.3,1988.536
303,0,24.5,80.0,2.4,7.5,0.0
303,12,27.0,70.0,3.1,6.3,1733.221
303,1,26.4,85.0,1.8,4.9,0.0
303,17,30.3,64.0,4.4,9.3,3383.726
303,16,30.1,55.0,4.8,10.4,2934.988
303,2,22.7,77.0,1.8,5.3,0.0
303,5,25.6,82.0,1.5,3.8,0.0
303,2,19.5,89.0,1.6,2.9,0.0
303,6,23.4,79.0,2.6,6.4,0.0
303,7,23.4,77.0,2.8,6.1,0.0
303,19,24.5,95.0,1.0,3.7,106.862
303,12,25.4,83.0,1.2,4.4,1113.773
303,9,24.3,93.0,0.5,1.5,4.051
303,7,23.0,84.0,1.2,5.0,0.0
303,16,28.8,40.0,3.3,7.7,2306.406
303,11,21.2,74.0,1.2,2.8,613.519
303,15,26.1,68.0,2.8,6.4,1612.146
303,23,26.9,83.0,2.4,5.5,0.0
303,14,27.6,62.0,2.9,5.9,2459.444
303,11,22.8,76.0,1.4,5.2,231.524
303,13,29.7,59.0,3.9,9.6,3298.485
303,6,22.4,94.0,1.1,2.4,0.0
303,10,18.5,88.0,1.1,2.5,107.068
303,16,26.9,53.0,3.9,9.3,2967.777
303,19,28.6,51.0,2.7,7.7,2100.57
303,7,15.9,91.0,1.1,2.5,0.0
303,9,21.8,84.0,3.3,7.6,37.725
303,0,24.6,84.0,1.2,4.0,0.0
303,4,25.7,86.0,1.5,5.0,0.0
303,8,25.3,79.0,1.7,6.1,0.0
303,2,19.0,96.0,0.7,1.7,0.0
303,2,21.4,86.0,4.1,10.1,0.0
303,0,26.1,80.0,0.7,4.6,0.0
303,20,21.9,78.0,0.7,2.6,217.139
303,23,26.2,85.0,1.8,5.9,0.0
303,11,18.0,58.0,1.8,4.4,311.498
303,15,30.8,64.0,2.5,7.3,1644.927
303,21,23.5,80.0,3.1,8.5,52.365
303,7,23.9,89.0,1.5,4.3,0.0
303,4,24.1,80.0,1.4,4.7,0.0
303,15,28.8,60.0,3.6,7.7,3133.926
303,1,23.4,96.0,0.8,1.7,0.0
303,16,25.1,68.0,2.2,5.2,1583.026
303,14,23.9,67.0,3.7,7.3,1894.52
303,23,27.1,78.0,2.6,5.5,0.0
303,7,16.6,94.0,1.3,2.3,0.0
303,23,26.8,67.0,3.7,8.4,0.0
303,23,23.7,66.0,2.7,6.1,0.0
303,16,27.7,60.0,4.9,9.6,3494.568
303,19,26.2,64.0,1.2,4.0,1112.11
303,1,20.5,80.0,1.4,3.8,0.0
303,1,19.8,78.0,0.9,2.7,0.0
303,17,26.3,69.0,1.7,4.0,952.63
303,1,20.6,86.0,0.6,4.6,0.0
303,10,18.5,97.0,0.8,2.0,48.774
303,11,27.1,70.0,3.3,6.5,1735.78
303,16,29.5,56.0,5.0,10.4,3547.202
303,14,23.9,65.0,1.6,4.2,1917.213
303,3,22.9,75.0,1.6,4.9,0.0
303,20,26.6,76.0,3.4,9.9,446.474
303,0,23.5,95.0,0.3,1.1,0.0
303,5,21.7,84.0,3.8,10.4,0.0
303,9,19.9,95.0,0.9,2.2,0.0
303,1,20.2,88.0,0.7,3.3,0.0
303,9,21.1,83.0,2.3,6.7,77.75
303,11,28.0,59.0,3.7,8.7,2026.346
303,7,18.7,96.0,1.1,2.1,0.0
303,8,24.0,74.0,2.5,5.0,0.0
303,9,19.8,91.0,1.4,4.4,0.0
303,23,23.5,83.0,0.8,1.8,0.0
303,15,34.0,34.0,3.5,9.4,3760.19
303,4,26.3,77.0,2.2,6.8,0.0
303,1,25.6,83.0,2.4,6.8,0.0
303,23,24.3,82.0,1.5,5.9,0.0
303,4,23.9,95.0,1.0,2.0,0.0
303,3,23.0,96.0,0.6,1.2,0.0
303,21,25.8,80.0,3.6,11.2,133.679
303,2,24.2,81.0,3.3,8.0,0.0
303,1,25.1,71.0,3.2,8.7,0.0
303,14,27.6,68.0,2.3,4.7,2232.961
303,3,26.6,79.0,2.4,7.4,0.0
303,0,23.3,63.0,1.9,5.6,0.0
303,15,22.1,82.0,1.6,4.0,300.607
303,4,17.8,91.0,0.7,2.0,0.0
303,4,23.1,88.0,0.4,1.9,0.0
303,22,23.6,85.0,2.2,5.1,0.0
303,17,27.8,71.0,2.6,6.4,1792.204
303,7,22.4,81.0,2.4,6.8,0.0
303,2,24.8,74.0,2.7,7.2,0.0
303,9,19.0,96.0,0.6,1.7,0.0
303,21,24.3,84.0,1.3,4.0,41.495
303,21,25.6,80.0,1.2,3.2,13.632
303,0,24.0,94.0,1.0,1.7,0.0
303,5,22.6,96.0,0.9,1.9,0.0
303,2,21.0,97.0,0.9,2.7,0.0
303,7,20.8,96.0,0.5,2.1,0.0
303,1,16.6,96.0,0.7,1.6,0.0
303,3,23.8,84.0,1.1,4.6,0.0
303,3,25.0,78.0,2.6,8.8,0.0
303,15,26.0,47.0,3.4,6.4,3088.513
303,2,23.4,94.0,0.9,2.4,0.0
303,15,30.0,44.0,4.2,8.5,2747.689
303,15,27.4,72.0,1.3,3.6,2672.105
303,1,25.0,81.0,2.1,4.8,0.0
303,15,26.4,50.0,2.4,7.2,3205.681
303,10,24.2,87.0,2.0,4.4,252.18
303,8,21.8,94.0,0.4,1.4,0.0
303,5,21.7,83.0,1.4,4.6,0.0
303,21,25.5,65.0,2.3,5.6,211.686
303,0,19.0,84.0,0.8,1.4,0.0
303,15,22.8,56.0,1.6,4.4,810.217
303,15,24.4,70.0,2.9,5.0,2519.343
303,10,18.4,95.0,1.0,2.8,45.514
303,13,22.4,91.0,2.1,4.8,397.922
303,5,24.3,87.0,1.8,8.6,0.0
303,13,30.2,48.0,4.3,9.6,3545.298
303,4,18.1,94.0,1.3,2.5,0.0
303,20,26.4,72.0,3.5,8.9,627.382
303,8,22.9,96.0,1.3,2.8,0.0
303,20,25.5,74.0,4.5,8.9,294.145
303,3,20.8,95.0,0.9,1.9,0.0
303,10,24.0,86.0,1.5,2.8,338.705
303,8,21.7,87.0,2.5,6.3,0.0
303,9,17.3,95.0,0.9,2.1,50.58
303,3,17.9,96.0,1.2,1.9,0.0
303,22,25.7,90.0,0.8,1.9,0.0
303,8,18.1,94.0,1.5,4.3,0.0
303,20,23.8,77.0,2.6,6.7,348.953
303,10,22.1,70.0,3.8,8.9,425.266
303,20,28.4,65.0,2.4,6.2,1117.47
303,23,19.3,83.0,1.8,3.8,0.0
303,9,24.1,80.0,1.0,2.3,167.255
303,15,29.3,63.0,3.7,7.9,3384.107
303,23,24.0,89.0,0.9,1.5,0.0
303,18,31.3,60.0,4.3,9.6,2420.852
303,19,28.2,70.0,3.2,8.2,1099.529
303,21,28.6,74.0,2.3,5.8,39.187
303,14,31.2,48.0,2.2,5.3,3008.075
303,14,28.2,53.0,3.6,7.2,2008.553
303,22,21.7,65.0,1.3,2.7,0.0
303,21,26.3,85.0,0.8,2.6,32.878
303,14,27.4,73.0,3.0,5.1,2680.089
303,18,27.8,55.0,5.1,11.0,2389.243
303,9,18.6,97.0,0.6,1.5,0.0
303,3,25.3,65.0,2.7,7.4,0.0
303,7,18.7,94.0,0.7,3.0,0.0
303,18,28.2,66.0,3.7,8.6,1825.601
303,9,15.9,96.0,0.3,1.1,67.254
303,23,21.8,78.0,0.5,2.0,0.0
303,6,23.9,84.0,3.0,6.5,0.0
303,18,29.1,62.0,4.6,12.1,2256.467
303,2,18.8,96.0,0.8,2.7,0.0
303,0,16.7,94.0,0.8,1.2,0.0
303,18,24.9,70.0,3.0,5.8,1702.59
303,22,25.6,84.0,1.7,4.1,2.984
303,12,29.6,63.0,2.7,8.3,2569.235
303,9,22.9,93.0,0.6,2.9,103.656
303,4,21.5,94.0,0.7,2.3,0.0
303,1,22.8,96.0,0.7,6.6,0.0
303,20,25.8,67.0,5.3,12.5,376.016
303,13,24.8,83.0,2.4,5.7,927.997
303,3,23.4,89.0,2.7,7.5,0.0
303,15,25.6,63.0,1.5,3.3,1625.039
303,1,19.2,92.0,0.6,2.3,0.0
303,3,22.8,71.0,2.6,7.0,0.0
303,3,22.4,96.0,0.9,1.9,0.0
303,23,20.6,71.0,1.1,3.4,0.0
303,19,25.2,74.0,2.9,7.0,1811.828
303,3,22.7,95.0,0.8,1.7,0.0
303,9,22.2,95.0,0.6,1.7,19.267
303,6,20.1,92.0,1.1,3.6,0.0
303,9,23.0,85.0,1.9,5.4,48.358
303,23,24.1,95.0,0.8,1.5,0.0
303,2,24.2,88.0,0.9,3.0,0.0
303,0,20.7,93.0,1.3,2.4,0.0
303,6,21.0,64.0,3.5,11.3,0.0
303,7,22.4,91.0,0.7,2.9,0.0
303,12,27.2,57.0,1.8,4.3,2298.846
303,12,24.3,64.0,0.9,2.9,1364.788
303,16,22.8,92.0,1.9,4.6,336.454
303,13,28.3,56.0,3.0,7.8,3364.605
303,6,24.9,85.0,1.5,6.4,0.0
303,11,26.9,79.0,0.9,2.6,1109.605
303,7,14.9,97.0,0.3,1.4,0.0
303,2,21.9,94.0,0.8,2.6,0.0
303,10,20.4,94.0,1.2,2.5,98.226
303,1,26.3,78.0,3.2,7.4,0.0
303,21,25.8,85.0,1.9,4.6,72.297
303,11,27.5,62.0,2.0,3.7,1944.311
303,13,24.4,78.0,1.6,3.9,530.196
303,4,18.6,95.0,1.2,2.3,0.0
303,4,26.4,76.0,2.5,6.4,0.0
303,3,18.0,93.0,1.0,2.5,0.0
303,19,25.7,65.0,2.8,5.7,969.476
303,19,30.5,64.0,3.2,7.6,2166.869
303,22,25.9,88.0,1.6,5.3,4.703
303,15,26.3,51.0,2.3,5.6,1904.854
303,3,24.8,89.0,1.1,2.5,0.0
303,8,23.3,96.0,1.2,2.3,0.0
303,19,28.4,64.0,4.6,11.2,1770.547
303,3,24.2,95.0,1.1,3.1,0.0
303,12,26.0,57.0,2.7,5.2,1803.301
303,8,19.1,90.0,1.6,3.6,0.0
303,5,22.7,95.0,0.8,1.6,0.0
303,11,20.0,81.0,2.0,4.0,594.644
303,5,19.9,92.0,1.0,2.0,0.0
303,9,17.0,89.0,1.1,3.2,0.0
303,16,25.2,67.0,2.5,5.3,2447.479
303,14,32.8,53.0,3.1,8.5,3394.889
303,4,18.9,90.0,0.5,2.7,0.0
303,3,20.5,90.0,0.7,2.1,0.0
303,14,29.7,54.0,3.1,6.6,3468.471
303,15,27.1,53.0,3.9,8.7,3506.514
303,1,27.0,82.0,1.1,3.0,0.0
303,16,31.8,60.0,4.0,8.9,3318.047
303,15,30.2,56.0,2.9,7.0,1941.515
303,4,23.4,92.0,0.7,4.8,0.0
303,19,23.3,68.0,3.1,6.2,920.273
303,15,27.4,72.0,1.6,3.4,1312.064
303,22,26.0,64.0,3.7,9.3,16.207
303,16,26.3,53.0,4.4,9.7,3323.628
303,10,24.0,96.0,0.7,1.3,255.584
303,7,18.7,96.0,0.5,2.3,0.0
303,11,28.4,56.0,4.2,10.0,1927.971
303,5,19.8,95.0,1.4,2.3,0.0
303,17,27.7,60.0,4.1,11.4,2327.202
303,1,20.3,60.0,2.5,7.1,0.0
303,14,26.8,68.0,2.1,4.8,2307.855
303,18,26.2,54.0,4.2,9.1,2322.629
303,5,23.5,88.0,0.3,1.6,0.0
303,17,32.3,34.0,2.7,4.8,2124.062
303,7,19.2,96.0,0.9,2.4,0.0
303,18,27.6,56.0,4.6,11.7,2192.152
303,15,31.2,55.0,2.9,6.4,2953.743
303,17,30.4,54.0,4.2,8.2,3203.901
303,4,25.3,80.0,3.3,6.6,0.0
303,12,22.7,84.0,1.5,3.1,843.018
303,17,24.8,48.0,3.2,10.6,2242.145
303,10,18.7,76.0,3.5,10.4,62.851
303,16,31.5,51.0,2.9,6.9,2913.137
303,10,19.9,81.0,1.3,2.5,215.215
303,23,25.3,85.0,1.9,5.8,0.0
303,23,23.4,75.0,2.6,6.3,0.0
303,3,26.0,85.0,1.9,4.5,0.0
303,15,27.8,60.0,3.6,7.0,2929.317
303,8,23.0,88.0,2.3,6.7,0.0
303,7,20.8,77.0,3.3,9.1,0.0
303,12,28.9,61.0,3.8,8.2,2807.093
303,21,27.1,73.0,1.9,5.1,145.972
303,22,24.1,83.0,1.7,5.5,10.107
303,16,26.2,65.0,1.9,4.3,2248.035
303,1,19.0,95.0,1.1,1.8,0.0
303,6,18.6,83.0,1.1,2.4,0.0
303,15,26.9,59.0,2.8,10.8,1864.193
303,8,22.0,80.0,0.5,2.1,0.0
303,21,21.5,74.0,1.5,5.8,11.052
303,11,25.4,82.0,2.0,5.0,795.529
303,1,23.9,78.0,1.8,5.7,0.0
303,2,21.9,95.0,0.3,1.7,0.0
303,13,25.4,64.0,1.1,3.4,1890.399
303,12,23.9,69.0,2.2,4.5,1474.54
303,9,24.2,86.0,2.3,5.0,203.775
303,5,23.9,80.0,1.4,4.3,0.0
303,22,23.2,84.0,1.6,7.2,0.0
303,2,26.9,74.0,2.4,4.5,0.0
303,8,18.1,97.0,1.2,2.9,0.0
303,16,29.2,47.0,2.8,7.3,2528.613
303,17,23.4,90.0,0.8,2.8,366.649
303,19,28.6,67.0,2.0,4.5,1990.441
303,14,26.0,54.0,2.2,5.9,2383.475
303,17,28.0,56.0,6.1,13.0,3074.296
303,1,19.3,94.0,0.5,2.7,0.0
303,23,23.3,83.0,3.6,8.6,0.0
303,18,25.1,80.0,2.1,4.6,605.632
303,21,25.2,79.0,3.0,7.6,146.529
303,23,25.2,86.0,0.9,3.9,0.0
303,16,32.2,46.0,4.8,10.3,3312.43
303,9,25.0,76.0,2.2,5.9,250.365
303,3,22.9,95.0,2.0,4.5,0.0
303,10,23.1,92.0,1.0,2.2,316.227
303,11,26.2,79.0,2.4,6.8,743.864
303,6,18.9,96.0,1.0,2.7,0.0
303,1,23.3,78.0,3.0,7.9,0.0
303,21,27.0,77.0,2.8,8.1,250.54
303,1,24.0,95.0,0.3,2.0,0.0
303,15,30.6,44.0,4.6,11.1,3083.177
303,16,33.7,37.0,2.7,7.4,3861.053
303,17,24.6,52.0,4.1,8.7,1862.355
303,9,19.6,97.0,0.5,1.2,0.0
303,14,30.1,60.0,2.9,5.2,2798.344
303,5,24.8,86.0,2.5,4.9,0.0
303,23,25.7,71.0,3.2,9.5,0.0
303,15,29.6,42.0,2.7,6.1,3473.379
303,5,21.9,95.0,0.8,1.6,0.0
303,4,24.7,86.0,1.3,6.3,0.0
303,11,25.0,95.0,0.6,2.6,513.462
303,19,24.5,64.0,4.0,9.1,1439.258
303,20,24.8,73.0,1.0,4.1,298.282
303,22,26.5,74.0,2.1,7.1,0.0
303,15,29.3,65.0,2.1,5.3,3732.753
303,0,16.6,95.0,0.2,0.7,0.0
303,18,31.0,60.0,3.8,8.3,2536.548
303,1,24.3,91.0,0.5,3.3,0.0
303,5,17.7,96.0,1.2,2.4,0.0
303,15,32.0,42.0,4.5,10.0,3824.342
303,10,24.8,87.0,0.8,1.7,249.737
303,19,29.3,58.0,3.7,8.9,1459.875
303,13,22.5,66.0,3.5,12.9,1147.111
303,5,20.3,92.0,1.1,2.5,0.0
303,1,21.3,92.0,2.5,6.8,0.0
303,9,20.1,84.0,2.7,6.4,5.24
303,19,27.2,73.0,3.1,6.5,1219.548
303,6,17.2,96.0,0.4,1.9,0.0
303,17,22.8,85.0,1.6,4.4,461.288
303,5,23.4,86.0,0.9,2.4,0.0
303,20,22.5,62.0,2.9,7.4,367.1
303,17,27.1,75.0,3.0,7.8,1754.523
303,20,22.1,61.0,1.5,3.7,254.587
303,11,22.1,75.0,1.9,4.4,954.09
303,14,27.8,69.0,3.4,9.1,1467.237
303,20,21.1,57.0,3.7,11.2,161.14
303,7,22.8,94.0,1.6,4.1,0.0
303,15,31.1,52.0,4.8,11.2,2973.604
303,10,25.4,72.0,2.0,4.3,834.195
303,4,20.3,95.0,0.2,2.0,0.0
303,10,23.0,96.0,0.6,1.6,126.248
303,4,20.4,95.0,0.8,2.0,0.0
303,17,25.8,48.0,2.1,6.1,2389.956
303,11,27.1,72.0,1.4,3.4,1467.642
303,23,25.4,83.0,3.9,8.3,0.0
303,22,27.3,79.0,3.1,8.1,0.0
303,17,26.7,76.0,1.2,4.3,660.724
303,6,23.4,95.0,1.2,2.5,0.0
303,16,26.0,68.0,2.5,6.5,2981.538
303,14,27.7,54.0,2.7,6.5,2671.298
303,10,22.8,95.0,1.1,2.2,111.053
303,22,24.6,82.0,3.0,8.8,0.0
303,14,27.1,52.0,2.2,6.3,2411.691
303,15,28.0,65.0,3.7,7.0,2739.926
303,12,28.1,68.0,1.7,4.1,2275.265
303,3,17.6,87.0,1.4,3.5,0.0
303,9,19.0,96.0,0.9,2.0,0.0
303,15,28.0,64.0,2.9,6.1,2562.851
303,12,23.2,74.0,1.6,4.1,1081.206
303,2,24.6,78.0,2.6,5.7,0.0
303,19,22.7,50.0,3.5,8.9,1012.723
303,6,21.3,82.0,2.1,5.9,0.0
303,2,23.6,96.0,0.7,1.9,0.0
303,7,21.9,93.0,0.5,3.3,0.0
303,5,18.7,95.0,0.9,2.4,0.0
303,1,25.3,77.0,2.5,7.0,0.0
303,19,28.7,65.0,3.2,9.2,1116.504
303,7,19.6,97.0,1.4,3.8,0.0
303,11,28.4,69.0,1.9,4.1,1206.056
303,1,18.5,93.0,0.3,1.3,0.0
303,14,25.8,51.0,1.9,5.5,2728.755
303,5,22.3,87.0,0.9,3.3,0.0
303,11,27.6,64.0,2.2,3.8,2032.075
303,23,19.3,94.0,0.3,1.1,0.0
303,14,29.4,44.0,3.0,6.9,2443.225
303,1,25.4,87.0,2.9,7.1,0.0
303,3,24.6,94.0,0.7,2.4,0.0
303,0,18.4,89.0,1.0,2.9,0.0
303,6,18.1,96.0,1.0,1.7,0.0
303,6,23.6,94.0,0.6,1.6,0.0
303,21,22.1,72.0,2.0,6.9,24.609
303,7,17.1,97.0,1.1,2.2,0.0
303,9,25.0,79.0,2.0,4.0,159.632
303,19,24.2,68.0,3.4,8.3,1444.669
303,12,27.4,75.0,2.6,5.6,1205.799
303,1,23.6,94.0,1.0,6.3,0.0
303,16,23.3,92.0,1.8,6.8,217.513
303,0,22.7,74.0,2.4,6.2,0.0
303,14,26.8,53.0,3.7,8.1,3190.623
303,17,27.7,55.0,5.4,11.8,3056.363
303,0,25.2,81.0,0.8,2.6,0.0
303,10,24.9,90.0,1.4,2.3,319.884
303,14,27.1,52.0,4.5,9.0,2921.714
303,8,17.6,95.0,0.8,2.0,0.0
303,10,20.7,70.0,3.3,11.4,74.451
303,23,20.1,84.0,0.8,5.8,0.0
303,17,30.5,47.0,2.6,6.9,2556.53
303,18,29.1,58.0,4.0,9.8,2241.047
303,2,20.1,78.0,1.0,4.2,0.0
303,9,22.5,97.0,1.4,4.4,9.449
303,20,24.8,68.0,4.1,12.4,764.306
303,20,24.7,76.0,4.0,8.5,261.224
303,5,25.0,82.0,1.9,6.8,0.0
303,0,19.9,96.0,0.9,2.5,0.0
303,6,22.6,86.0,2.2,7.2,0.0
303,9,24.4,84.0,0.9,2.3,248.771
303,12,26.0,65.0,0.8,2.3,1672.664
303,3,25.7,79.0,0.7,4.5,0.0
303,0,25.1,87.0,1.9,6.0,0.0
303,13,26.6,59.0,1.8,3.5,1950.056
303,12,28.2,66.0,1.2,3.4,1460.981
303,13,31.0,57.0,3.5,7.8,3333.942
303,15,30.3,58.0,3.4,6.8,3754.807
303,3,23.5,86.0,2.5,7.5,0.0
303,4,20.2,90.0,0.7,1.8,0.0
303,18,29.6,63.0,3.8,8.6,2094.038
303,16,34.3,45.0,3.7,8.4,3542.462
303,0,23.5,83.0,1.4,9.1,0.0
303,19,28.3,70.0,4.1,10.4,908.0
303,0,23.8,93.0,1.2,3.3,0.0
303,21,23.6,73.0,3.1,8.6,59.429
303,21,23.1,74.0,2.3,8.4,27.12
303,6,24.8,95.0,0.5,1.3,0.0
303,20,24.3,64.0,1.5,3.8,302.383
303,9,21.8,95.0,1.0,2.0,8.772
303,5,22.3,71.0,2.0,5.8,0.0
303,17,27.3,70.0,4.0,10.8,2279.733
303,15,24.2,55.0,3.2,10.3,1187.585
303,7,20.5,90.0,0.9,2.2,0.0
303,15,30.4,55.0,1.7,3.6,1937.604
303,23,22.8,74.0,1.4,3.1,0.0
303,4,18.2,87.0,1.1,3.2,0.0
303,4,22.4,83.0,3.1,10.1,0.0
303,5,20.6,90.0,0.7,2.3,0.0
303,2,24.0,94.0,1.4,2.8,0.0
303,10,22.3,83.0,1.8,5.3,53.377
303,20,23.5,59.0,3.6,9.5,884.068
303,6,16.0,97.0,1.2,2.1,0.0
303,11,28.6,65.0,2.9,6.5,1470.135
303,0,21.4,85.0,1.5,4.8,0.0
303,3,23.6,93.0,0.8,2.2,0.0
303,7,17.5,97.0,1.2,2.2,0.0
303,4,21.1,95.0,1.0,8.7,0.0
303,14,29.3,59.0,4.3,10.4,3920.484
303,12,25.6,55.0,2.5,6.9,1492.384
303,0,25.8,87.0,0.5,3.1,0.0
303,22,22.0,62.0,1.6,4.5,0.0
303,19,27.0,61.0,5.5,12.2,1487.846
303,11,27.0,67.0,1.7,4.1,1512.408
303,3,19.3,96.0,0.6,1.9,0.0
303,20,28.6,64.0,3.0,6.8,1038.582
303,12,22.8,64.0,2.3,4.5,1312.205
303,15,26.8,51.0,3.5,7.7,2739.423
303,3,22.9,96.0,0.7,2.0,0.0
303,14,21.5,89.0,0.8,2.6,405.814
303,17,28.8,62.0,5.0,11.1,3121.57
303,2,21.8,51.0,2.5,10.9,0.0
303,6,24.5,77.0,2.8,5.7,0.0
303,22,24.5,90.0,0.3,2.9,0.0
303,16,23.4,87.0,2.2,6.8,766.425
303,6,19.2,91.0,0.9,3.5,0.0
303,11,28.0,65.0,3.0,6.1,1360.621
303,4,22.5,85.0,1.6,3.6,0.0
303,4,18.0,96.0,1.0,2.8,0.0
303,8,17.7,97.0,0.8,2.1,0.0
303,22,21.7,87.0,1.2,5.1,0.0
303,3,22.4,77.0,2.3,6.2,0.0
303,2,23.6,92.0,0.6,5.7,0.0
303,5,23.2,84.0,0.3,1.7,0.0
303,17,29.6,49.0,4.9,11.9,2909.206
303,22,25.4,77.0,2.3,6.1,7.177
303,17,27.7,65.0,3.9,7.8,2078.719
303,23,25.9,89.0,0.8,2.1,0.0
303,15,33.7,49.0,3.7,7.5,3464.989
303,10,26.6,79.0,2.8,6.3,434.065
303,23,25.9,81.0,0.7,6.2,0.0
303,21,24.6,75.0,2.9,6.8,2.824
303,3,24.2,76.0,3.4,10.0,0.0
303,6,21.1,80.0,3.3,8.5,0.0
303,0,23.6,77.0,2.6,9.0,0.0
303,0,18.7,92.0,0.9,2.5,0.0
303,11,27.6,74.0,3.5,8.9,1128.228
303,19,27.7,74.0,3.1,6.9,1809.677
303,13,31.1,53.0,3.2,7.7,2942.747
303,14,29.7,57.0,2.6,7.0,2328.959
303,22,24.3,91.0,0.6,2.5,0.0
303,17,24.1,86.0,2.5,6.6,662.71
303,0,24.5,92.0,0.7,2.3,0.0
303,13,24.0,66.0,1.2,2.9,1453.701
303,10,21.1,77.0,1.4,2.6,560.897
303,3,23.2,94.0,0.9,1.6,0.0
303,3,22.1,84.0,1.2,4.1,0.0
303,6,19.6,86.0,1.2,6.2,0.0
303,0,18.6,85.0,0.8,1.8,0.0
303,20,24.7,71.0,3.5,10.0,211.161
303,18,25.1,62.0,2.4,6.2,1331.361
303,17,26.4,69.0,2.7,6.9,1991.157
303,5,24.0,77.0,2.6,6.6,0.0
303,22,26.8,74.0,1.7,7.5,9.651
303,7,22.3,96.0,0.5,2.3,0.0
303,4,16.8,93.0,0.8,1.8,0.0
303,12,26.1,76.0,1.4,3.5,1097.359
303,2,23.3,95.0,0.8,1.7,0.0
303,7,19.1,72.0,2.2,6.4,0.0
303,4,18.5,86.0,1.5,3.5,0.0
303,15,27.6,56.0,4.2,8.4,3539.288
303,3,19.3,95.0,1.4,2.6,0.0
303,17,29.9,53.0,2.4,5.4,2924.833
303,13,30.9,64.0,2.5,6.0,2718.016
303,16,28.7,55.0,3.7,6.2,2573.099
303,14,22.2,94.0,2.5,8.1,695.565
303,13,26.3,53.0,2.9,6.8,2975.571
303,4,24.2,92.0,0.7,2.0,0.0
303,13,27.3,53.0,3.5,10.1,2922.567
303,5,23.0,95.0,0.7,4.5,0.0
303,8,16.8,96.0,1.0,1.8,0.0
303,20,22.6,94.0,0.9,2.3,291.279
303,0,21.1,96.0,0.5,3.6,0.0
303,21,25.3,60.0,1.8,5.0,310.018
303,21,25.7,76.0,0.7,3.3,27.733
303,2,17.3,91.0,0.9,1.9,0.0
303,19,26.2,58.0,3.3,7.8,1022.788
303,14,29.6,52.0,3.9,9.0,3538.442
303,9,22.7,95.0,0.6,2.2,89.595
303,22,25.8,80.0,2.3,5.8,0.0
303,9,23.0,95.0,0.1,1.3,42.883
303,0,21.5,78.0,5.1,11.9,0.0
303,14,30.9,54.0,3.9,7.7,3063.561
